10	-1.5	0.4679497942677125
10	-1.0	0.5210875362847172
10	-0.5	0.6725522536368673
10	0.0	0.8211308234678404
10	0.5	0.7834040604531477
10	1.0	0.6934289891685232
10	1.5	0.6691647969293445
11	-1.5	0.4829458168068403
11	-1.0	0.5355643270426264
11	-0.5	0.6528002082457695
11	0.0	0.8211308234678404
11	0.5	0.788445704822415
11	1.0	0.6884860469386194
11	1.5	0.6573747031291954
12	-1.5	0.4648699904531965
12	-1.0	0.49591320351897517
12	-0.5	0.6261106536407304
12	0.0	0.8211308234678404
12	0.5	0.8219348298911143
12	1.0	0.7991171295621406
12	1.5	0.786362073858885
13	-1.5	0.5233032485841435
13	-1.0	0.6041940242808078
13	-0.5	0.7121902688577649
13	0.0	0.8211308234678404
13	0.5	0.827319996463256
13	1.0	0.8091396430616423
13	1.5	0.800748489782589
14	-1.5	0.6644149320021503
14	-1.0	0.7015069827868239
14	-0.5	0.7672974460057825
14	0.0	0.8211308234678404
14	0.5	0.8248326648684269
14	1.0	0.8180891655068557
14	1.5	0.8150940671148734
15	-1.5	0.7237024913512594
15	-1.0	0.7530151740668554
15	-0.5	0.7934452040987344
15	0.0	0.8211308234678404
15	0.5	0.8209200253292724
15	1.0	0.8010009511857236
15	1.5	0.7619741998541353
16	-1.5	0.7599749001916389
16	-1.0	0.785793848007632
16	-0.5	0.8070129844317255
16	0.0	0.8211308234678404
16	0.5	0.825493282643097
16	1.0	0.8195595811406925
16	1.5	0.8031911247382397
17	-1.5	0.7713963314296728
17	-1.0	0.7916600129080323
17	-0.5	0.8083113016849238
17	0.0	0.8211308234678404
17	0.5	0.8270009831883308
17	1.0	0.8221935431400952
17	1.5	0.8026947743211001
18	-1.5	0.8063851357668628
18	-1.0	0.8123193778777297
18	-0.5	0.8172313071291349
18	0.0	0.8211308234678404
18	0.5	0.8240521552011563
18	1.0	0.8257880674068475
18	1.5	0.8261010311988826
19	-1.5	0.8118568080775403
19	-1.0	0.8151812766644198
19	-0.5	0.8183329681532113
19	0.0	0.8211308234678404
19	0.5	0.8234169266223194
19	1.0	0.8249952356885292
19	1.5	0.8256020153949143
20	-1.5	0.8158246496343171
20	-1.0	0.8175012977898644
20	-0.5	0.819233926905619
20	0.0	0.8211308234678404
20	0.5	0.823203272702719
20	1.0	0.825341460490616
20	1.5	0.8273017010101715
21	-1.5	0.8171166606712936
21	-1.0	0.8182353620371082
21	-0.5	0.8195467291037499
21	0.0	0.8211308234678404
21	0.5	0.8229562428167766
21	1.0	0.8249076272242813
21	1.5	0.8268429747066622
22	-1.5	0.8160680963647254
22	-1.0	0.8179701982631146
22	-0.5	0.819671799084568
22	0.0	0.8211308234678404
22	0.5	0.8223528263309448
22	1.0	0.8234026544451779
22	1.5	0.8243846152093144
